Date,Transect,Segment,Surveyed?,Wind speed,Wind direction,Weather,Visibility,Waveheight,Whitecaps,Observer_Left,Observer_Right,Onsurvey_Left,Onsurvey_Right,Glare_Left,Glare_Right,Observerconditions_Left,Observerconditions_Right,Comments
07/07/2012,17,1717,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1718,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1719,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1720,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1721,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1722,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1723,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1724,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1725,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1726,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1727,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1728,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1729,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,17,1730,Yes,5-10,W,Mostly Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,3,302,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,601,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,602,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,603,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,604,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,605,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,606,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,607,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,608,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,609,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,610,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,611,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,612,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,6,613,Yes,5-10,SE,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,11,1122,Yes,5-10,W,Mostly Sunny,>5,2-3,Moderate,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2301,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2302,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2303,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2304,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2305,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2306,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2307,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2308,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2309,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2310,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2311,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2312,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2313,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2314,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2315,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2316,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/07/2012,23,2317,Yes,5-10,W,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2401,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2402,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2403,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2404,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2405,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2406,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2407,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2408,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2409,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2410,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2411,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2412,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2413,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2414,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2415,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
09/06/2012,24,2416,Yes,5-10,W,Overcast,>5,2-3,None,KW,JV,Yes,Yes,None,None,Good,Good,
07/04/2011,15,1523,Yes,5-10,SE,Partly Sunny,>5,3-4,Minimal,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1506,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1507,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1508,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1509,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1510,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1511,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1512,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1513,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1514,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1515,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1516,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1517,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1518,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1519,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1520,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1521,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
07/04/2011,15,1522,Yes,5-10,SE,Partly Sunny,>5,2-3,None,KW,JV,No,Yes,Heavy,Minimal,Poor,Good,
13/05/2011,9,901,Yes,<5,NE,Partly Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
13/05/2011,9,902,Yes,<5,NE,Partly Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1701,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1702,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1703,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1704,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1705,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1706,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1707,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1708,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1709,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1710,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1711,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1712,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1713,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1714,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1715,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1716,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1717,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1718,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1719,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1720,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1721,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1722,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1723,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1724,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1725,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1726,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1727,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1728,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1729,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,17,1730,Yes,10-15,SW,Sunny,>5,1-2,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1101,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1102,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1103,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1104,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1105,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1106,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1107,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1108,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1109,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1110,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1111,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1112,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1113,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1114,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1115,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1116,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1117,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1118,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1119,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1120,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1121,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
12/05/2012,11,1122,Yes,10-15,SW,Sunny,>5,2-3,Minimal,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,401,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,402,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,403,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,404,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,405,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,406,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,407,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,408,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,409,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,410,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,411,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,412,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,413,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,414,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,415,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,416,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,417,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,418,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,4,419,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1601,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1602,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1603,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1604,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1605,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1606,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1607,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1608,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1609,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1610,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1611,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1612,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1613,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1614,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1615,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1616,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1617,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1618,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1619,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1620,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1621,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1622,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1623,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
30/07/2011,16,1624,Yes,10-15,WNW,Mostly Sunny,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,Good,
05/08/2011,18,1816,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
05/08/2011,18,1817,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
05/08/2011,18,1818,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
05/08/2011,18,1819,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
05/08/2011,18,1820,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
05/08/2011,18,1821,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
05/08/2011,18,1822,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
05/08/2011,18,1823,Yes,5-10,E,Partly Cloudy,>5,2-3,None,KW,JV,Yes,Yes,Heavy,Minimal,Poor,good,
20/10/2010,18,1801,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1802,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1803,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1804,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1805,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1806,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1807,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1808,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1809,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1810,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1811,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1812,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1813,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
20/10/2010,18,1814,Yes,5-10,SW,Mostly Sunny,>5,1-2,Minimal,KW,JV,No,Yes,Heavy,None,Poor,Good,
